OverallQual,YearBuilt,YearRemodAdd,LotFrontage,TotalBsmtSF,GrLivArea,GarageArea,SalePrice
5,1950,1950,55.0,910.0,1435,308.0,146129.93
5,1939,1998,50.0,728.0,1274,224.0,113491.24
6,1939,1950,50.0,600.0,1232,217.0,112668.08
5,1939,1950,51.0,884.0,884,240.0,105764.66
6,1938,1950,52.37,861.0,1409,528.0,146227.08
5,1939,1952,52.0,672.0,1322,280.0,115634.59
5,1930,1992,52.0,966.0,1426,230.0,141655.53
5,1926,1950,51.0,756.0,1281,379.0,118927.04
6,1918,1995,47.0,1100.0,2264,408.0,158491.59
6,1920,1950,60.0,768.0,1376,576.0,131505.75
5,1926,1950,60.0,750.0,1316,576.0,116819.93
7,1929,1990,56.0,672.0,1344,456.0,155249.65
5,1901,1950,40.0,592.0,1173,240.0,92482.43
5,1901,1950,40.0,969.0,1214,216.0,96707.14
6,1963,1963,120.0,741.0,2294,658.0,187116.4
7,1950,2005,60.0,976.0,1952,299.0,186930.29
6,1915,1950,60.0,1138.0,2180,720.0,174976.4
4,1958,1958,52.0,808.0,1315,436.0,111290.19
4,1910,1950,60.0,771.0,1484,264.0,108640.52
7,1937,1980,107.0,1005.0,2267,498.0,229142.6
5,1942,1979,59.0,672.0,1282,240.0,114096.12
5,1963,1963,75.0,925.0,999,308.0,128547.5
5,1964,1980,75.0,1420.0,1452,572.0,161581.0
4,1964,1964,62.0,1005.0,1005,440.0,119179.19
5,1964,2001,65.0,980.0,1020,528.0,136594.63
5,1966,1966,84.97,1040.0,1040,264.0,122112.27
5,1971,1990,70.0,768.0,868,576.0,132555.0
5,1968,1968,86.0,876.0,897,264.0,110941.65
5,1967,1967,75.74,943.0,943,528.0,123403.46
5,1966,1966,74.35,912.0,912,315.0,116374.44
5,1956,1998,81.0,1240.0,1375,323.0,151356.75
5,1920,1996,99.0,671.0,2654,638.0,195606.83
7,1940,1998,70.0,680.0,1302,224.0,154179.85
6,1954,1995,91.0,967.0,1299,494.0,143778.83
5,1958,1998,85.0,1158.0,1176,303.0,153196.09
4,1945,1950,72.91,0.0,998,460.0,93871.02
6,1984,1984,103.82,1190.0,1522,552.0,183092.0
5,1948,2005,144.1,409.0,1325,576.0,137262.93
5,1953,1953,108.96,1073.0,1630,649.0,162001.48
4,1946,1950,84.0,484.0,1242,336.0,106197.79
6,1954,1994,102.0,1288.0,2422,527.0,217737.46
6,1954,1954,70.0,988.0,1626,332.0,152957.5
5,1958,1958,60.0,864.0,864,399.0,117937.33
4,1958,1994,60.06,0.0,943,308.0,89919.5
5,1984,1984,39.0,1038.0,1038,264.0,127551.15
5,1951,1951,58.0,1342.0,1342,256.0,137669.39
5,1951,1994,60.0,1080.0,1480,253.0,150905.5
4,1920,1950,50.0,951.0,1362,280.0,99704.47
6,1984,1984,104.0,1105.0,1822,515.0,179564.67
7,1994,2001,75.0,779.0,1958,499.0,214018.99
8,2007,2007,71.0,1643.0,1651,870.0,257887.7
8,2006,2007,93.0,2140.0,2140,894.0,314090.99
8,2007,2007,66.0,1643.0,1651,870.0,256888.67
7,2005,2006,75.0,1546.0,1546,796.0,219769.6
8,2006,2006,73.0,1489.0,1500,674.0,237204.46
7,2005,2006,64.0,1270.0,1270,524.0,185722.72
7,2005,2006,78.0,879.0,1795,578.0,213419.9
7,1988,1988,76.33,929.0,1873,619.0,215290.06
8,1976,1976,155.0,966.0,1743,529.0,260086.22
5,1994,1994,74.41,1022.0,1022,747.0,147228.5
6,1997,2006,57.0,635.0,1308,497.0,150599.86
5,1994,1994,60.0,990.0,990,384.0,136278.8
5,1996,1996,70.0,1097.0,1097,242.0,143975.5
7,1999,1999,47.0,988.0,1873,597.0,223927.53
7,1998,1999,43.0,853.0,1753,534.0,205160.05
7,2001,2001,68.0,845.0,1690,517.0,193281.2
7,2000,2000,71.69,985.0,1842,486.0,218328.59
5,1974,1974,97.0,864.0,894,440.0,135086.0
5,1976,1976,59.0,1015.0,1025,370.0,138132.0
5,1977,1977,72.0,995.0,1009,576.0,144131.5
5,1977,1977,45.0,1040.0,1040,748.0,137085.0
5,1977,1977,39.0,876.0,907,308.0,111307.99
5,1975,1975,75.0,864.0,879,440.0,129279.25
5,1972,2000,60.0,864.0,864,576.0,131150.5
4,1972,2006,60.0,385.0,875,728.0,110493.5
7,2000,2000,85.57,1673.0,1673,583.0,229014.17
7,2003,2003,70.0,979.0,1932,610.0,222386.81
7,2002,2002,65.0,860.0,1729,542.0,198221.66
8,1994,1995,73.0,1556.0,1592,484.0,245714.48
8,2001,2001,96.06,1531.0,2439,560.0,295326.01
7,1996,2002,139.48,860.0,1992,608.0,222746.58
8,1999,2000,73.0,1341.0,1341,482.0,226296.0
7,2007,2007,70.0,738.0,1476,552.0,188141.71
7,2005,2005,65.0,1169.0,1190,578.0,187374.77
6,2006,2007,64.0,1330.0,1330,437.0,171742.47
7,2006,2006,64.0,738.0,1491,484.0,182384.72
5,2005,2005,64.0,768.0,1536,400.0,170879.25
5,1967,1967,75.0,936.0,936,384.0,129769.83
4,1963,1963,67.0,1088.0,1088,520.0,134206.56
5,1925,1950,74.0,901.0,1351,576.0,129235.17
6,1960,1960,80.0,1179.0,1179,622.0,147005.5
6,1976,1976,65.0,960.0,1044,528.0,139931.75
5,1979,1979,71.57,0.0,2233,579.0,163216.71
5,2005,2006,60.0,734.0,1408,489.0,163271.76
10,2008,2009,128.0,5095.0,5095,1154.0,404559.19
6,2005,2005,35.0,547.0,1072,525.0,135804.32
5,1959,2000,64.0,960.0,960,392.0,119036.82
4,1955,1955,74.0,0.0,1152,0.0,88268.09
5,1946,1950,52.0,1195.0,1195,0.0,120893.79
6,1920,1995,62.0,660.0,865,216.0,106650.87
4,1955,1955,60.0,768.0,768,355.0,106475.33
4,1955,1955,60.0,864.0,864,528.0,119734.92
5,1923,1950,60.0,1296.0,2592,0.0,162043.5
5,1926,1950,54.0,1290.0,1422,352.0,138780.75
6,1921,2005,51.0,651.0,1298,240.0,120944.5
7,1930,1995,63.0,531.0,1098,216.0,139021.0
6,1921,1950,53.0,585.0,1436,228.0,139208.05
6,1926,1991,53.0,686.0,1461,225.0,142619.36
7,1927,1992,60.0,851.0,1718,264.0,164856.9
5,1951,1951,126.0,0.0,1226,400.0,127906.15
4,1930,2003,110.0,930.0,1755,231.0,148873.89
5,1941,1950,79.0,728.0,1355,528.0,130487.82
6,1960,1960,94.69,1560.0,1560,580.0,176812.34
6,1968,1968,88.88,1488.0,1488,552.0,186869.0
6,1980,1980,24.0,516.0,1045,462.0,117965.0
4,1995,1996,98.2,1680.0,1680,628.0,170684.82
8,1988,1988,35.0,1004.0,1020,509.0,187335.56
7,1971,1971,141.12,1696.0,1696,625.0,231099.55
8,1986,1986,70.0,279.0,2726,691.0,300963.78
6,1940,1950,50.0,720.0,1215,720.0,125017.04
5,1925,2003,50.0,936.0,1601,0.0,128399.43
5,1923,1999,50.0,859.0,1828,418.01,159069.5
5,1922,1950,46.0,816.0,816,100.0,98568.05
2,1939,1950,64.0,0.0,845,256.0,78843.22
5,1895,2006,75.0,957.0,1991,0.0,133791.48
4,1957,1980,65.0,1073.0,1073,720.0,125889.67
5,1930,2007,60.0,837.0,1001,216.0,116315.41
8,2006,2007,59.0,1573.0,1625,495.0,281888.07
6,1979,1979,61.22,1001.0,1299,486.0,163161.75
5,2002,2002,80.0,1441.0,1392,650.0,172268.18
7,2002,2002,44.0,1409.0,1409,576.0,200895.87
7,1991,1992,64.81,1454.0,1478,506.0,213013.54
7,1975,1975,69.84,852.0,918,360.0,158378.84
6,1974,1974,82.0,970.0,1026,528.0,146609.5
7,1987,1987,46.0,1501.0,1501,512.0,228022.22
6,1958,1995,149.0,585.0,2279,461.0,201882.9
7,2006,2007,67.0,1689.0,1689,433.0,225445.77
8,2006,2007,68.0,1546.0,1564,502.0,256426.61
7,1985,1985,42.0,1265.0,1240,528.0,176574.55
8,2001,2001,63.33,1267.0,1312,471.0,202537.27
8,2002,2002,80.0,1922.0,1922,692.0,355516.51
6,1996,1996,72.32,1491.0,1491,571.0,180245.79
7,2003,2004,87.95,1122.0,2486,452.0,263570.77
10,2006,2007,85.0,1824.0,1824,932.0,305478.07
3,1953,1953,200.0,0.0,2034,1041.0,166187.17
6,1996,1997,62.0,920.0,936,460.0,133262.21
4,1972,1972,21.0,546.0,1092,253.0,86046.71
4,1970,1970,21.0,530.0,992,297.0,93382.93
4,1970,1970,21.0,546.0,1092,0.0,86575.71
4,1976,1976,21.0,546.0,1092,286.0,82209.71
5,1977,1977,72.0,923.0,1008,678.0,144119.5
6,1977,1977,148.47,1244.0,1356,528.0,172433.54
5,1977,1994,61.0,1160.0,1676,672.0,198420.0
5,1977,1977,68.0,716.0,1432,531.0,165673.34
5,1971,1971,50.0,796.0,796,0.0,117158.33
4,1961,1961,124.0,1396.0,1608,444.0,153370.0
5,1976,2003,98.32,1090.0,1178,502.0,154975.0
5,1983,1983,65.0,816.0,816,264.0,126916.0
5,1984,1984,62.0,864.0,887,288.0,123959.82
6,1954,1954,90.42,1178.0,1293,452.0,154334.75
6,1956,1956,85.0,1008.0,1024,313.0,140494.5
5,1957,1957,105.61,1617.0,1797,963.0,172437.45
6,1957,1957,85.42,1705.0,1390,550.0,175891.37
7,1969,1969,90.0,1851.0,1851,506.0,213853.22
6,1997,1998,60.0,813.0,1525,400.0,186830.5
6,1995,1995,88.17,781.0,1671,423.0,185387.19
6,1996,1996,54.0,821.0,1776,443.0,188945.5
8,2005,2005,50.0,1074.0,2064,527.0,244708.15
7,2005,2006,42.0,1700.0,2212,773.0,257346.73
8,1994,1994,68.0,2062.0,2687,618.0,334405.85
6,1993,1994,69.06,1160.0,1169,402.0,161810.3
8,1987,1987,30.0,1191.0,1204,461.0,186101.0
9,2005,2006,59.0,1398.0,2798,670.0,382657.31
10,2006,2006,60.0,1528.0,3390,758.0,493651.56
9,2006,2006,63.0,1094.0,2473,675.0,341089.14
10,2006,2006,82.0,1850.0,2698,736.0,415471.38
9,2005,2006,92.0,1390.0,2795,660.0,363342.69
9,2005,2005,60.0,1714.0,1714,517.0,294633.39
9,2005,2005,90.0,1910.0,2000,722.0,390731.57
6,1980,1980,75.18,988.0,1102,582.0,152986.5
7,1978,1978,81.0,945.0,1857,482.0,196306.8
7,1976,1976,84.48,1047.0,1083,596.0,174393.35
7,2005,2006,75.0,960.0,2318,541.0,251991.73
6,1975,2000,81.0,675.0,1875,485.0,183503.2
6,1974,1974,80.0,1103.0,1103,462.0,152064.25
4,1971,1971,60.0,864.0,874,576.0,108774.0
6,2002,2002,26.0,1487.0,1419,543.0,187185.45
6,1973,1973,24.0,525.0,1092,440.0,110473.71
5,1973,1973,24.0,765.0,1365,440.0,129714.5
6,1972,1972,21.0,494.0,1030,264.0,96454.08
6,1972,1972,21.0,483.0,948,264.0,91674.0
6,1972,1972,21.0,525.0,1092,264.0,97997.0
6,1975,1975,53.0,1069.0,1069,440.0,140380.5
5,1967,1975,65.0,943.0,1387,300.0,139188.16
7,1976,1976,24.0,1055.0,1055,319.0,155360.49
6,1976,1976,24.0,855.0,1456,460.0,156911.32
9,2006,2006,72.0,1738.0,2589,831.0,401340.54
8,2004,2004,110.0,1618.0,1618,880.0,257346.8
7,2006,2006,108.0,1721.0,1740,874.0,240672.04
9,2005,2005,120.0,1868.0,1868,1085.0,377405.44
9,2005,2006,120.0,1090.0,2206,670.0,308134.06
9,2005,2006,82.0,1606.0,2091,521.0,332472.85
8,2005,2006,103.0,1209.0,2253,575.0,268728.76
8,2006,2006,82.0,1054.0,2389,672.0,317264.98
8,2005,2006,82.0,1524.0,2358,784.0,336114.5
9,2005,2006,121.0,1792.0,1792,925.0,337920.71
9,2004,2005,131.0,1780.0,1780,816.0,356664.99
8,2004,2004,110.9,1420.0,1914,746.0,298645.21
9,2005,2005,48.0,1560.0,1565,556.0,265459.88
9,2006,2006,61.0,1686.0,1686,899.0,297457.4
9,2006,2006,48.0,1666.0,1666,575.0,273789.9
6,2005,2006,65.0,728.0,1456,390.0,170654.18
7,2006,2006,65.0,738.0,1492,440.0,181723.13
6,2006,2006,102.0,1326.0,1326,427.0,173363.0
8,2004,2005,96.0,1052.0,2373,632.0,287717.48
7,2006,2006,75.0,738.0,1492,440.0,184854.44
7,2006,2006,43.0,1220.0,1364,437.0,180753.27
7,2002,2002,39.48,1368.0,1511,398.0,213271.72
7,2004,2004,43.03,1365.0,1548,388.0,218103.57
7,2005,2006,43.0,1142.0,1142,440.0,167110.56
7,2004,2005,59.0,848.0,1598,433.0,189106.2
6,2000,2000,70.04,982.0,1889,431.0,196348.12
7,2006,2006,91.09,1035.0,2322,617.0,256024.25
8,1998,1998,84.0,1044.0,1976,885.0,290270.05
8,2000,2000,83.0,1160.0,2234,768.0,265453.23
9,2000,2000,88.23,1540.0,2855,774.0,366284.5
8,1995,1995,83.0,1342.0,2726,725.0,322365.27
9,1993,1994,114.0,1733.0,3500,959.0,477483.75
8,1994,1995,89.42,1290.0,2494,803.0,302776.8
8,1993,1993,96.08,1286.0,2799,704.0,332488.18
8,2005,2006,75.0,1100.0,1964,760.0,261874.89
8,2006,2006,49.0,1670.0,1670,928.0,340214.45
8,2006,2006,85.0,1504.0,1504,510.0,236618.68
8,2006,2006,72.0,1278.0,1278,584.0,220633.06
9,2006,2006,100.0,2036.0,2640,792.0,442299.3
6,2005,2005,65.0,858.0,1716,615.0,188713.04
6,2005,2005,74.0,1142.0,1142,0.0,135496.04
7,2005,2006,91.0,1400.0,1400,612.0,194306.36
6,2005,2006,63.0,1131.0,1131,0.0,133731.7
7,2005,2005,65.0,891.0,1686,462.0,194691.61
7,2005,2005,74.0,784.0,1585,449.0,188416.6
6,1997,1998,70.0,941.0,1837,688.0,190601.2
6,1992,1993,70.0,836.0,1731,462.0,202199.57
6,1990,1991,50.0,1398.0,1398,542.0,176441.64
6,1991,1991,50.0,1217.0,1217,484.0,166990.9
6,1994,1994,74.36,636.0,1320,472.0,146289.89
5,1962,1962,70.0,988.0,988,624.0,115095.73
6,1977,1977,68.0,0.0,1654,528.0,145646.49
5,1962,2002,82.93,864.0,1211,576.0,141124.0
5,1965,1965,68.74,984.0,984,310.0,130192.0
5,1968,1968,65.0,882.0,909,294.0,118474.3
5,1963,1963,73.84,925.0,925,484.0,122242.83
5,1965,1965,54.97,1024.0,1024,308.0,137355.5
5,1964,1964,72.8,912.0,912,0.0,114865.5
5,1967,1967,75.92,912.0,941,288.0,123868.33
7,1974,1974,100.0,1748.0,2646,550.0,274985.19
8,1992,1993,105.0,1334.0,2826,888.0,357045.71
7,2004,2004,34.0,1143.0,1143,588.0,178421.6
7,2005,2005,24.0,600.0,1223,480.0,149075.76
6,2000,2000,34.24,756.0,1524,440.0,171316.5
7,2003,2003,35.82,530.0,1080,496.0,168505.81
7,1997,1998,114.0,569.0,1694,434.0,194689.1
8,2001,2002,60.0,1568.0,1568,564.0,237952.14
5,1972,1972,79.0,1153.0,1193,501.0,153471.0
7,1967,1967,78.0,1334.0,1334,477.0,168354.19
5,1968,1968,80.0,1051.0,1051,504.0,140992.5
5,1968,1968,72.0,900.0,1770,530.0,171327.84
6,1968,2004,78.0,976.0,976,504.0,145724.0
5,1968,1968,70.0,833.0,898,326.0,128116.5
5,1966,1966,77.55,1051.0,1051,264.0,134882.75
5,1967,1967,80.0,1141.0,1141,568.0,142129.25
6,1965,2000,80.0,1187.0,1565,299.0,168146.7
6,1964,1964,63.03,1008.0,1488,430.0,165790.66
5,1964,1964,85.0,720.0,1440,480.0,155715.66
5,1960,1960,80.0,1248.0,1248,286.0,146171.0
6,1934,1950,60.0,816.0,816,240.0,122576.5
5,1947,1950,68.0,938.0,1043,273.0,115940.88
5,1961,1990,80.0,1251.0,1433,441.0,160021.5
5,1952,1952,89.0,1444.0,1624,240.0,139380.16
5,1951,1951,80.0,1056.0,1216,280.0,139051.5
5,1949,1973,79.0,704.0,1728,234.0,140156.32
5,1954,1975,82.0,936.0,936,240.0,124081.0
5,1967,1967,79.52,1584.0,1584,506.0,135283.74
6,1964,1964,93.62,1246.0,1246,441.0,159094.9
6,1963,1963,109.0,1008.0,1008,430.0,139990.82
5,1957,1957,70.0,1179.0,1364,331.0,148218.71
6,1958,1958,92.02,1121.0,1336,488.0,148262.0
5,1956,1956,125.0,1058.0,1370,300.0,152469.5
6,1956,1994,72.0,1124.0,1124,353.0,147977.5
6,1954,2000,70.0,1050.0,1050,286.0,138027.75
5,1952,2003,66.0,1008.0,1008,280.0,136277.25
6,1951,1951,75.0,216.0,1575,400.0,147096.97
5,1956,1956,55.0,301.0,1145,684.0,124420.25
5,1956,1956,65.0,1005.0,1005,319.0,130784.75
5,1955,1955,80.0,1056.0,1056,300.0,134809.38
5,1951,1991,85.0,884.0,884,270.0,129638.0
7,1941,1963,118.0,929.0,2039,791.0,230350.24
5,1956,2001,70.0,1015.0,1384,896.0,150848.75
5,1925,1975,94.0,2171.0,2640,1008.0,200880.5
6,1947,1950,50.0,784.0,1312,649.0,127505.75
3,1930,2001,60.0,713.0,713,371.0,94333.96
3,1929,1950,60.0,715.0,715,660.0,75063.53
4,1900,1998,60.0,448.0,720,280.0,87300.83
6,1915,1950,60.0,663.0,1595,528.0,152301.84
4,1910,1950,60.0,1077.0,1760,648.0,146342.75
6,1963,1963,83.0,1083.0,1146,294.0,148859.0
6,1962,1985,77.0,1135.0,1207,264.0,148104.04
6,1961,1992,80.0,1313.0,1773,418.0,189644.5
7,1959,1959,86.0,0.0,1472,484.0,171608.65
7,1962,1998,119.36,1438.0,2448,441.0,254378.91
4,1950,1950,60.0,910.0,1521,597.0,140713.34
3,1950,1950,60.0,0.0,1040,400.0,91860.0
5,1960,1960,75.0,1556.0,1556,0.0,129586.64
5,1961,1961,70.0,1150.0,1150,288.0,124181.68
7,1962,1962,74.0,1045.0,1045,528.0,149751.2
5,1962,1962,70.0,864.0,864,336.0,119890.76
5,1962,1962,70.0,1025.0,1025,0.0,122923.05
5,1900,2005,62.0,716.0,2014,624.0,146785.46
5,1948,1950,60.0,1212.0,1668,240.0,137773.05
4,1920,1980,60.0,1147.0,1657,162.0,135540.5
6,1900,2004,60.0,780.0,1416,400.0,140187.86
7,1900,1970,58.0,712.0,1428,576.0,151169.0
7,1930,1950,66.0,502.0,1004,200.0,129973.04
4,1900,1950,56.0,938.0,1951,576.0,127516.27
6,1924,1950,56.0,1032.0,1032,280.0,107363.53
5,1925,1950,50.0,844.0,844,216.0,99711.31
4,1950,1950,60.0,576.0,864,528.0,101597.71
3,1905,1950,42.0,738.0,1376,216.0,99257.25
5,1955,1955,50.0,960.0,960,576.0,129468.0
5,1924,1950,50.0,816.0,1566,450.0,142084.34
3,1921,1950,52.0,492.0,492,200.0,79063.66
6,1945,1950,56.0,770.0,1182,378.0,116523.87
3,1920,1950,48.0,798.0,840,250.0,86967.13
7,1910,2005,70.0,1226.0,2104,432.0,215778.05
5,1920,1950,33.0,624.0,1248,0.0,102566.96
5,1958,1958,65.0,960.0,960,624.0,119086.93
3,1918,1950,63.0,1020.0,1020,0.0,83045.6
6,1924,1996,69.0,848.0,1827,240.0,170710.94
3,1930,1950,51.0,728.0,1162,258.0,105220.48
5,1930,1984,51.0,741.0,1324,180.0,113442.68
5,1925,1950,50.0,816.0,816,210.0,99290.13
6,1962,1962,90.0,1595.0,2486,576.0,198724.75
4,1924,1950,60.0,596.0,1430,370.0,125259.06
5,1910,2004,60.0,396.0,1330,390.0,115105.99
5,1919,1950,50.0,610.0,819,0.0,80135.8
6,1930,1950,60.0,984.0,984,308.0,114755.87
5,1951,1951,82.0,806.0,1422,288.0,139425.25
6,1964,1964,120.0,1921.0,1921,576.0,146376.34
5,1950,1950,100.0,0.0,1640,394.0,147036.67
5,1935,1950,55.0,0.0,1032,260.0,97050.36
5,1936,1950,50.0,830.0,879,180.0,94010.97
7,2004,2004,50.0,1073.0,1073,246.0,152641.94
5,1967,1967,90.44,1064.0,1064,528.0,146925.75
6,1964,1964,80.0,912.0,934,336.0,133416.0
5,1966,1966,75.0,1059.0,1059,286.0,136415.14
5,1967,1967,83.91,1176.0,1458,512.0,162457.75
6,1978,1978,66.53,960.0,1040,616.0,146535.25
5,1977,1977,86.4,1967.0,1967,580.0,160424.14
5,1977,1977,75.0,1949.0,1949,586.0,161508.32
5,1924,1950,94.32,872.0,872,322.0,100455.3
7,1967,1967,111.91,1865.0,1830,521.0,248024.91
5,1963,1963,87.0,1000.0,1000,575.0,139336.01
5,1971,1972,72.0,782.0,810,576.0,130648.0
7,1980,1981,23.72,430.0,1700,450.0,184571.32
4,1954,1954,75.0,967.0,1350,504.0,132133.0
5,1942,1950,62.0,799.0,1150,215.0,110489.84
6,1928,1950,114.0,672.0,2009,795.0,183781.72
6,1935,1990,60.0,1836.0,3672,836.0,225255.36
5,1962,1962,78.0,1776.0,1560,528.0,177882.9
5,1952,2002,80.0,0.0,1488,569.0,159522.77
5,1955,1999,70.0,1057.0,1057,288.0,130691.95
6,1953,1953,75.0,1000.0,1609,305.0,147346.5
6,1989,1989,88.0,868.0,2559,506.0,218320.25
6,1993,1993,73.0,1344.0,1440,920.0,161801.12
7,2005,2006,133.0,1308.0,1876,848.0,223019.18
7,2005,2005,64.0,1208.0,1208,632.0,189803.42
6,2006,2006,90.0,1836.0,1846,495.0,219256.15
8,2005,2006,78.0,1570.0,1590,754.0,289195.01
7,2005,2006,91.0,945.0,1809,638.0,214413.06
7,2005,2005,78.0,1614.0,1614,576.0,217325.7
7,2005,2005,78.0,784.0,1596,610.0,195866.48
6,1968,1968,80.0,1388.0,1388,522.0,165857.72
5,1996,1996,95.0,1100.0,1100,462.0,142340.67
6,1995,1995,65.0,781.0,1499,473.0,184630.55
7,1998,1998,69.79,1425.0,1425,591.0,193682.17
7,1999,1999,68.0,842.0,1749,515.0,202930.4
7,1999,2000,72.0,951.0,1779,586.0,219498.58
6,1977,1977,50.0,675.0,1388,317.0,148943.54
6,1978,1978,42.0,995.0,1282,672.0,165484.5
5,1972,1972,60.0,864.0,864,297.0,123368.26
7,2002,2002,78.28,826.0,1762,591.0,209972.5
6,1999,1999,45.0,840.0,1755,530.0,202041.8
8,2002,2002,99.59,1348.0,1358,418.0,226690.39
7,2002,2002,70.0,872.0,1909,529.0,206166.77
8,1999,1999,67.0,1090.0,2214,646.0,293931.41
7,1996,1997,99.71,1065.0,2049,467.0,240545.18
7,1998,1998,90.0,1054.0,1939,555.0,229061.57
7,1995,1996,90.0,930.0,1995,610.0,231949.72
6,2003,2003,37.0,848.0,848,420.0,141349.0
7,2003,2003,70.0,1390.0,1390,545.0,198978.44
7,2006,2006,74.0,851.0,1737,578.0,210569.16
7,2005,2005,70.0,784.0,1611,572.0,193859.35
7,2005,2006,65.0,1336.0,1336,502.0,193171.74
4,1910,2000,67.0,676.0,1436,528.0,138472.86
6,1975,1975,38.0,976.0,1012,0.0,124100.0
5,1969,1969,73.0,1176.0,1176,360.0,129565.13
7,2003,2004,62.0,796.0,1724,616.0,201755.84
6,2002,2002,75.0,914.0,914,0.0,117898.15
7,2003,2005,90.0,1150.0,2314,502.0,257825.47
6,2005,2006,35.0,547.0,1072,525.0,139370.5
7,2004,2004,24.0,970.0,1709,380.0,135064.0
4,1948,1950,56.0,624.0,936,265.0,91282.86
6,1915,1950,72.0,832.0,1338,528.0,113264.11
4,1924,1950,62.0,1093.0,1669,288.0,127061.95
4,1954,1968,60.0,954.0,1482,609.0,160394.16
4,1922,1950,45.0,864.0,1414,0.0,104409.02
2,1922,1955,60.0,498.0,498,216.0,63356.14
4,1910,1993,76.0,616.0,1273,275.0,106976.38
5,1938,1950,60.0,1058.0,1551,240.0,145561.0
6,1945,1950,58.0,780.0,1340,440.0,122817.06
7,1926,1997,43.0,624.0,1479,312.0,164968.4
6,1920,1950,69.0,755.0,1510,216.0,143855.18
7,1919,1950,54.0,818.0,1636,288.0,166399.87
5,1939,1950,84.0,992.0,1465,240.0,145289.25
5,1941,1950,51.0,824.0,1288,240.0,108560.58
6,1920,1950,66.0,817.0,1550,318.0,145971.22
5,1940,1950,80.0,901.0,1717,410.0,169576.5
7,1929,1950,81.0,1022.0,1671,451.0,170851.9
7,1932,1990,70.0,637.0,1609,579.0,184822.4
6,1930,1959,70.0,697.0,1801,365.0,179799.4
5,1950,1963,78.0,1168.0,2315,342.0,197536.37
5,1942,1950,50.0,976.0,976,215.0,106133.08
6,1926,1950,50.0,861.0,1285,506.0,127103.5
4,1925,1950,61.0,432.0,672,0.0,70265.31
4,1925,1950,50.0,641.0,641,272.0,85965.82
6,1957,1957,75.0,967.0,1638,384.0,136879.55
3,1945,1950,69.0,0.0,729,0.0,61799.72
5,1951,1951,50.0,660.0,1396,0.0,117655.65
3,1916,1950,60.0,216.0,936,0.0,64430.13
8,2005,2006,41.0,1573.0,1778,495.0,308273.41
8,2004,2005,44.0,1594.0,1646,525.0,288937.79
6,1979,1979,69.0,1625.0,1625,576.0,195348.0
6,1978,1978,65.0,1664.0,1664,616.0,144817.99
8,2001,2001,70.0,1491.0,1491,490.0,235266.88
6,1975,1975,140.0,1128.0,1210,528.0,161442.0
6,1958,1958,111.77,1632.0,1650,518.0,176374.7
6,2000,2000,68.25,1381.0,1403,470.0,182801.94
8,2005,2006,95.0,1728.0,1960,714.0,364499.07
9,2005,2006,88.0,1838.0,1838,682.0,341821.9
1,1951,1951,125.0,0.0,1600,270.0,121054.91
7,1997,1997,78.0,1288.0,1368,784.0,199009.18
5,1977,1977,41.0,264.0,1304,336.0,112952.08
5,1968,2003,58.0,864.0,874,288.0,128704.5
5,1970,1970,115.71,1652.0,1652,928.0,148433.27
4,1970,1970,21.0,630.0,630,0.0,83366.82
4,1972,1972,21.0,546.0,1092,253.0,85383.71
5,1969,1979,80.0,1104.0,1360,336.0,153800.5
4,1970,1970,21.0,546.0,1092,286.0,87810.71
4,1970,1970,21.0,546.0,1092,0.0,84449.71
4,1970,1970,21.0,546.0,1092,0.0,84673.71
4,1970,1970,21.0,546.0,1092,286.0,85036.71
5,1960,1996,160.0,1224.0,1224,576.0,156184.25
5,1992,1992,62.0,912.0,970,0.0,114093.25
7,1993,1994,74.0,996.0,2000,650.0,233528.43
